compound_name	inchi_key	adduct	mz	rt_peak	rt_min	rt_max	mz_tolerance	polarity	identification_notes	classes	pathways	source	rt_space	tags
uridine-5-monophosphoric acid	DJJCXFVJDGTHFX-XVFCMESISA-N	[M+H]+	325.04314	14.96574857	14.21574857	15.71574857	20	positive	STANDARD ANNOTATION: 1. SOURCE: IROA01E03 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NIST 3. PEAK: tailing 4. SPECTRUM: none; STANDARD ANNOTATION: 1. SOURCE: IROA01E03 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NIST 3. PEAK: tailing 4. SPECTRUM: none				HF_Aug2019	
glucosamine	MSWZFWKMSRAUBD-IVMDWMLBSA-N	[M+H]+	180.08665	15.03823057	14.28823057	15.78823057	20	positive	STANDARD ANNOTATION: 1. SOURCE: IROA02B12 2. MZRT: m/z-rt manually verified 3. PEAK: nice 4. SPECTRUM: none; STANDARD ANNOTATION: 1. SOURCE: IROA07A11 2. MZRT: m/z-rt manually verified 3. PEAK: split peak in void 4. SPECTRUM: none				HF_Aug2019	
glucosamine	MSWZFWKMSRAUBD-IVMDWMLBSA-N	[M+H-H2O]+	162.07608	15.07183052	14.32183052	15.82183052	20	positive	STANDARD ANNOTATION: 1. SOURCE: IROA02B12 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NIST 3. PEAK: nice 4. SPECTRUM: NIST matched to mannosamine but these are epimers so not unexpected to have same msms; STANDARD ANNOTATION: 1. SOURCE: IROA07A11 2. MZRT: m/z-rt manually verified 3. PEAK: split peak in void 4. SPECTRUM: none				HF_Aug2019	
citrulline	RHGKLRLOHDJJDR-BYPYZUCNSA-N	[M+H]+	176.10297	15.0936291	14.3436291	15.8436291	20	positive	STANDARD ANNOTATION: 1. SOURCE: NMLQCsopV3c68 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016, NIST, MONA 3. PEAK: none 4. SPECTRUM: none; STANDARD ANNOTATION: 1. SOURCE: NMLQCsopV3c68 2. MZRT: m/z-rt manually verified 3. PEAK: none 4. SPECTRUM: none				HF_Aug2019	
acetylcysteine	PWKSKIMOESPYIA-BYPYZUCNSA-N	[M+H]+	164.0375901	15.12228824	14.62228824	15.62228824	5	positive				/global/cfs/cdirs/metatlas/raw_data/jgi/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827_POS_MS2_9_MS-P1-C10_1_Rg70to1050-CE205060norm--S1_Run55.h5	HF_Aug2019	
n-alpha-acetyl-lysine	VEYYWZRYIYDQJM-ZETCQYMHSA-N	[M+H]+	189.12337	15.12885495	14.37885495	15.87885495	20	positive	STANDARD ANNOTATION: 1. SOURCE: IROA03C11 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016, NIST 3. PEAK: none 4. SPECTRUM: perfect msms; STANDARD ANNOTATION: 1. SOURCE: IROA03C11 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016, NIST 3. PEAK: none 4. SPECTRUM: perfect msms				HF_Aug2019	
5-aminolevulinic acid	ZGXJTSGNIOSYLO-UHFFFAOYSA-N	[M+H]+	132.06552	15.13383922	14.38383922	15.88383922	20	positive	STANDARD ANNOTATION: 1. SOURCE: IROA03D03 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016, MONA 3. PEAK: none 4. SPECTRUM: perfect msms; STANDARD ANNOTATION: 1. SOURCE: IROA03D03 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016, NIST, MONA 3. PEAK: none 4. SPECTRUM: perfect msms				HF_Aug2019	
n-methyl-glutamic acid	XLBVNMSMFQMKEY-BYPYZUCNSA-N	[M+H]+	162.07608	15.1409217	14.3909217	15.8909217	20	positive	STANDARD ANNOTATION: 1. SOURCE: IROA02F04 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016 3. PEAK: nice 4. SPECTRUM: none; STANDARD ANNOTATION: 1. SOURCE: IROA02F04 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016 3. PEAK: nice 4. SPECTRUM: none				HF_Aug2019	
o-succinyl-homoserine	GNISQJGXJIDKDJ-YFKPBYRVSA-N	[M+H]+	220.08156	15.1558304	14.4058304	15.9058304	20	positive	STANDARD ANNOTATION: 1. SOURCE: IROA02B04 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016, NIST, MONA 3. PEAK: none 4. SPECTRUM: none; STANDARD ANNOTATION: 1. SOURCE: IROA02B04 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NIST 3. PEAK: none 4. SPECTRUM: none				HF_Aug2019	
n-acetyl-glutamic acid	RFMMMVDNIPUKGG-YFKPBYRVSA-N	[M+Na]+	212.05294	15.1705472	14.4205472	15.9205472	20	positive	STANDARD ANNOTATION: 1. SOURCE: IROA04A04 2. MZRT: m/z-rt manually verified 3. PEAK: none 4. SPECTRUM: none; STANDARD ANNOTATION: 1. SOURCE: IROA04A04 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016 3. PEAK: none 4. SPECTRUM: none				HF_Aug2019	
n-acetyl-glutamic acid	RFMMMVDNIPUKGG-YFKPBYRVSA-N	[M+H]+	190.071	15.1705472	14.4205472	15.9205472	20	positive	STANDARD ANNOTATION: 1. SOURCE: IROA04A04 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016, NIST, MONA 3. PEAK: none 4. SPECTRUM: perfect msms; STANDARD ANNOTATION: 1. SOURCE: IROA04A04 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016 3. PEAK: none 4. SPECTRUM: none				HF_Aug2019	
galactosamine	MSWZFWKMSRAUBD-GASJEMHNSA-N	[M+H]+	180.08665	15.20123501	14.45123501	15.95123501	20	positive	STANDARD ANNOTATION: 1. SOURCE: IROA04G06 2. MZRT: m/z-rt manually verified 3. PEAK: double peak 4. SPECTRUM: extra frags in metatlas ref, binning issue in mona; STANDARD ANNOTATION: 1. SOURCE: IROA04G06 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NIST 3. PEAK: double peak 4. SPECTRUM: perfect match to nist				HF_Aug2019	
galactosamine	MSWZFWKMSRAUBD-GASJEMHNSA-N	[M+H-H2O]+	162.07608	15.20123501	14.45123501	15.95123501	20	positive	STANDARD ANNOTATION: 1. SOURCE: IROA04G06 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NIST 3. PEAK: double peak 4. SPECTRUM: perfect match to nist; STANDARD ANNOTATION: 1. SOURCE: IROA04G06 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NIST 3. PEAK: double peak 4. SPECTRUM: perfect match to nist				HF_Aug2019	
glucuronic acid	AEMOLEFTQBMNLQ-AQKNRBDQSA-N	[M+2Na]2+	120.01055	15.21860428	14.46860428	15.96860428	20	positive	STANDARD ANNOTATION: 1. SOURCE: IROA02C12 2. MZRT: m/z-rt manually verified 3. PEAK: low intensity 4. SPECTRUM: none; STANDARD ANNOTATION: 1. SOURCE: IROA02C12 2. MZRT: m/z-rt manually verified 3. PEAK: low intensity 4. SPECTRUM: none				HF_Aug2019	
trans-aconitic acid	GTZCVFVGUGFEME-HNQUOIGGSA-N	[M+Na]+	197.0056559	15.25261933	14.75261933	15.75261933	5	positive				/global/cfs/cdirs/metatlas/raw_data/jgi/20241002_JGI_HS_510060_SorghExu_final1_EXP120B_HILICZ_USHXG02558/20241002_JGI_HS_510060_SorghExu_final1_EXP120B_HILICZ_USHXG02558_POS_MS2_RefStd-3_trans-AconiticAcid_1_Rg70to1050-CE102040norm-10ugmL-S1_Run386.h5	HF_Aug2019	
n-methyl-aspartic acid	HOKKHZGPKSLGJE-GSVOUGTGSA-N	[M+H]+	148.06043	15.31729408	14.56729408	16.06729408	20	positive	STANDARD ANNOTATION: 1. SOURCE: IROA02F10 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016, NIST 3. PEAK: nice 4. SPECTRUM: none; STANDARD ANNOTATION: 1. SOURCE: IROA02F10 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016, NIST 3. PEAK: nice 4. SPECTRUM: none				HF_Aug2019	
adenosine 5'-monophosphoric acid	UDMBCSSLTHHNCD-KQYNXXCUSA-N	[M+H]+	348.07036	15.32215519	14.57215519	16.07215519	20	positive	STANDARD ANNOTATION: 1. SOURCE: IROA02H11 2. MZRT: m/z-rt manually verified 3. PEAK: nice but tailing over 2 min w split pk on tail (due to gradient issue) 4. SPECTRUM: none; STANDARD ANNOTATION: 1. SOURCE: IROA02H11 2. MZRT: m/z-rt manually verified 3. PEAK: nice but tailing over 2 min w split pk on tail (due to gradient issue) 4. SPECTRUM: none				HF_Aug2019	
glucosamine 6-sulfuric acid	MTDHILKWIRSIHB-QZABAPFNSA-N	[M+H]+	260.04346	15.36768682	14.61768682	16.11768682	20	positive	STANDARD ANNOTATION: 1. SOURCE: IROA04H03 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016, NIST 3. PEAK: double peak 4. SPECTRUM: perfect msms; STANDARD ANNOTATION: 1. SOURCE: IROA04H03 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016 3. PEAK: double peak 4. SPECTRUM: perfect match for metatlas				HF_Aug2019	
glucosamine 6-sulfuric acid	MTDHILKWIRSIHB-QZABAPFNSA-N	[M+H-H2O]+	242.0329	15.36768682	14.61768682	16.11768682	20	positive	STANDARD ANNOTATION: 1. SOURCE: IROA04H03 2. MZRT: m/z-rt manually verified 3. PEAK: double peak 4. SPECTRUM: none; STANDARD ANNOTATION: 1. SOURCE: IROA04H03 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016 3. PEAK: double peak 4. SPECTRUM: perfect match for metatlas				HF_Aug2019	
3-sulfino-alanine	ADVPTQAUNPRNPO-REOHCLBHSA-N	[M+H]+	154.01686	15.40783004	14.65783004	16.15783004	20	positive	STANDARD ANNOTATION: 1. SOURCE: IROA02B03 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016, NIST 3. PEAK: nice 4. SPECTRUM: none; STANDARD ANNOTATION: 1. SOURCE: IROA02B03 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016, NIST 3. PEAK: nice 4. SPECTRUM: none				HF_Aug2019	
ribose-5-phosphate	PPQRONHOSHZGFQ-LMVFSUKVSA-N	[M-H2O+H]+	213.0158649	15.47212299	14.97212299	15.97212299	5	positive				/global/cfs/cdirs/metatlas/raw_data/jgi/20250723_JGI_YZ_511297_AnabescPyrofur_pilot-std_EXP120B_HILICZ_USHXG02663/20250723_JGI_YZ_511297_AnabescPyrofur_pilot-std_EXP120B_HILICZ_USHXG02663_POS_MS2_RefStd-23_Ribose-5-phosphate-100ugml_1_Rg70to1050-CE205060norm-100ugml-S1_Run250.h5	HF_Aug2019	
s-carboxymethyl-cysteine	GBFLZEXEOZUWRN-VKHMYHEASA-N	[M+H]+	180.03251	15.47290306	14.72290306	16.22290306	20	positive	STANDARD ANNOTATION: 1. SOURCE: IROA04A12 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016, NIST, MONA 3. PEAK: none 4. SPECTRUM: perfect msms; STANDARD ANNOTATION: 1. SOURCE: IROA04A12 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016 3. PEAK: none 4. SPECTRUM: perfect msms				HF_Aug2019	
glucosaminic acid	UFYKDFXCZBTLOO-TXICZTDVSA-N	[M+H]+	196.08156	15.47910505	14.72910505	16.22910505	20	positive	STANDARD ANNOTATION: 1. SOURCE: IROA03H11 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016, NIST 3. PEAK: none 4. SPECTRUM: perfect msms; STANDARD ANNOTATION: 1. SOURCE: IROA03H11 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016 3. PEAK: none 4. SPECTRUM: perfect msms				HF_Aug2019	
raffinose	MUPFEKGTMRGPLJ-ZQSKZDJDSA-N	[M+Na]+	527.15826	15.53513321	14.78513321	16.28513321	20	positive	STANDARD ANNOTATION: 1. SOURCE: IROA04B10 2. MZRT: m/z-rt manually verified 3. PEAK: nice 4. SPECTRUM: none; STANDARD ANNOTATION: 1. SOURCE: IROA07A11 2. MZRT: m/z-rt manually verified 3. PEAK: split peak in void 4. SPECTRUM: none				HF_Aug2019	
glucosamine 6-sulfuric acid	MTDHILKWIRSIHB-QZABAPFNSA-N	[M+H]+	260.04346	15.57345395	14.82345395	16.32345395	20	positive	STANDARD ANNOTATION: 1. SOURCE: IROA04H03 2. MZRT: m/z-rt manually verified 3. PEAK: double peak 4. SPECTRUM: none; STANDARD ANNOTATION: 1. SOURCE: IROA04H03 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016 3. PEAK: double peak 4. SPECTRUM: perfect match for metatlas				HF_Aug2019	
sn-glycerol 3-phosphoric acid	AWUCVROLDVIAJX-GSVOUGTGSA-N	[M+H]+	173.02095	15.59180722	14.84180722	16.34180722	20	positive	STANDARD ANNOTATION: 1. SOURCE: IROA04G08 2. MZRT: m/z-rt manually verified 3. PEAK: nice w/ tail 4. SPECTRUM: none; STANDARD ANNOTATION: 1. SOURCE: IROA04G08 2. MZRT: m/z-rt manually verified 3. PEAK: nice w/ tail 4. SPECTRUM: none				HF_Aug2019	
fructose-6-phosphate	GSXOAOHZAIYLCY-HSUXUTPPSA-N	[M+H]+	261.0369946	15.60176765	15.10176765	16.10176765	5	positive				/global/cfs/cdirs/metatlas/raw_data/jgi/20250723_JGI_YZ_511297_AnabescPyrofur_pilot-std_EXP120B_HILICZ_USHXG02663/20250723_JGI_YZ_511297_AnabescPyrofur_pilot-std_EXP120B_HILICZ_USHXG02663_POS_MS2_RefStd-MixB-100_MixB-100_1_Rg70to1050-CE102040norm-100ugml-S1_Run194.h5	HF_Aug2019	
fructose-6-phosphate	GSXOAOHZAIYLCY-HSUXUTPPSA-N	[M-H2O+H]+	243.0264296	15.61119365	15.11119365	16.11119365	5	positive				/global/cfs/cdirs/metatlas/raw_data/jgi/20250723_JGI_YZ_511297_AnabescPyrofur_pilot-std_EXP120B_HILICZ_USHXG02663/20250723_JGI_YZ_511297_AnabescPyrofur_pilot-std_EXP120B_HILICZ_USHXG02663_POS_MS2_RefStd-MixB-100_MixB-100_1_Rg70to1050-CE102040norm-100ugml-S1_Run194.h5	HF_Aug2019	
leucovorin calcium	VVIAGPKUTFNRDU-ABLWVSNPSA-N	[M+H]+	474.1731721	15.68140443	15.18140443	16.18140443	5	positive				/global/cfs/cdirs/metatlas/raw_data/jgi/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827_POS_MS2_27_MS-P3-C8_1_Rg70to1050-CE102040norm--S1_Run146.h5	HF_Aug2019	
5-aminoimidazole-4-carboxamide-1-beta-ribofuranosyl 5'-monophosphoric acid	NOTGFIUVDGNKRI-UUOKFMHZSA-N	[M+H]+	339.07003	15.69024994	14.94024994	16.44024994	20	positive	STANDARD ANNOTATION: 1. SOURCE: IROA03E05 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016, NIST 3. PEAK: nice with thick tail 4. SPECTRUM: perfect matches to metatlas and nist, couple of missing frags in mona ref; STANDARD ANNOTATION: 1. SOURCE: IROA03E05 2. MZRT: m/z-rt manually verified 3. PEAK: nice with thick tail 4. SPECTRUM: perfect msms				HF_Aug2019	
2'-deoxycytidine 5'-monophosphoric acid	NCMVOABPESMRCP-SHYZEUOFSA-N	[M+Na]+	330.04616	15.73324361	14.98324361	16.48324361	20	positive	STANDARD ANNOTATION: 1. SOURCE: IROA01F06 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NIST 3. PEAK: minor tailing 4. SPECTRUM: NIST has binning issue but is perfect match; STANDARD ANNOTATION: 1. SOURCE: IROA01F06 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NIST 3. PEAK: r shoulder 4. SPECTRUM: NIST has binning issue but is perfect match				HF_Aug2019	
2'-deoxycytidine 5'-monophosphoric acid	NCMVOABPESMRCP-SHYZEUOFSA-N	[M+H]+	308.06421	15.73324361	14.98324361	16.48324361	20	positive	STANDARD ANNOTATION: 1. SOURCE: IROA01F06 2. MZRT: m/z-rt manually verified 3. PEAK: low intensity 4. SPECTRUM: none; STANDARD ANNOTATION: 1. SOURCE: IROA01F06 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NIST 3. PEAK: r shoulder 4. SPECTRUM: NIST has binning issue but is perfect match				HF_Aug2019	
folic acid	OVBPIULPVIDEAO-LBPRGKRZSA-N	[M+H]+	442.14696	15.78498606	15.03498606	16.53498606	20	positive	STANDARD ANNOTATION: 1. SOURCE: IROA01G12 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016, NIST, MONA 3. PEAK: nice 4. SPECTRUM: none; STANDARD ANNOTATION: 1. SOURCE: IROA01G12 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016 3. PEAK: nice 4. SPECTRUM: none				HF_Aug2019	
alpha-aminoadipic acid	OYIFNHCXNCRBQI-BYPYZUCNSA-N	[M+H]+	162.07608	15.87406559	15.12406559	16.62406559	20	positive	STANDARD ANNOTATION: 1. SOURCE: IROA02A02 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016, NIST, MONA 3. PEAK: low intensity 4. SPECTRUM: none; STANDARD ANNOTATION: 1. SOURCE: IROA02A02 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016, NIST, MONA 3. PEAK: low intensity 4. SPECTRUM: none				HF_Aug2019	
glutamic acid	WHUUTDBJXJRKMK-VKHMYHEASA-N	[M+H]+	148.06043	15.93771622	15.18771622	16.68771622	20	positive	STANDARD ANNOTATION: 1. SOURCE: IROA01C01 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016, NIST, MONA 3. PEAK: nice 4. SPECTRUM: none; STANDARD ANNOTATION: 1. SOURCE: IROA07A11 2. MZRT: m/z-rt manually verified 3. PEAK: split peak in void 4. SPECTRUM: none				HF_Aug2019	
ophthalmic acid	JCMUOFQHZLPHQP-BQBZGAKWSA-N	[M+H]+	290.13466	15.9510703	15.2010703	16.7010703	20	positive	STANDARD ANNOTATION: 1. SOURCE: IROA04F01 2. MZRT: m/z-rt manually verified 3. PEAK: none 4. SPECTRUM: none; STANDARD ANNOTATION: 1. SOURCE: IROA04F01 2. MZRT: m/z-rt manually verified 3. PEAK: none 4. SPECTRUM: none				HF_Aug2019	
glutathione	RWSXRVCMGQZWBV-WDSKDSINSA-N	[M+H]+	308.09108	16.02090007	15.27090007	16.77090007	20	positive	STANDARD ANNOTATION: 1. SOURCE: IROA03H09 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NIST 3. PEAK: none 4. SPECTRUM: perfect match to nist; STANDARD ANNOTATION: 1. SOURCE: IROA03H09 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NIST 3. PEAK: none 4. SPECTRUM: perfect match to nist				HF_Aug2019	
3'-cmp	IERHLVCPSMICTF-XVFCMESISA-N	[M+H]+	324.05913	16.02698295	15.27698295	16.77698295	20	positive	STANDARD ANNOTATION: 1. SOURCE: IROA02F09 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NIST, MONA 3. PEAK: tailing 4. SPECTRUM: none; STANDARD ANNOTATION: 1. SOURCE: IROA02F09 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016 3. PEAK: tailing w r shoulder pk 4. SPECTRUM: none				HF_Aug2019	
nicotinamide mononucleotide	DAYLJWODMCOQEW-TURQNECASA-O	[M]+	335.06388	16.02857104	15.27857104	16.77857104	20	positive	STANDARD ANNOTATION: 1. SOURCE: IROA01G11 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NIST, MONA 3. PEAK: long split tail, only adduct 4. SPECTRUM: none; STANDARD ANNOTATION: 1. SOURCE: IROA01G11 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NIST, MONA 3. PEAK: long split tail, only adduct 4. SPECTRUM: none				HF_Aug2019	
thymidine-5'-diphospho-alpha-glucose	YSYKRGRSMLTJNL-URARBOGNSA-N	[M+Na]+	587.06498	16.034985	15.284985	16.784985	20	positive	STANDARD ANNOTATION: 1. SOURCE: IROA02G09 2. MZRT: m/z-rt manually verified 3. PEAK: low intensity 4. SPECTRUM: none; STANDARD ANNOTATION: 1. SOURCE: IROA02G09 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016 3. PEAK: nice but narrow pk 4. SPECTRUM: none				HF_Aug2019	
udp-glucose	HSCJRCZFDFQWRP-JZMIEXBBSA-N	[M+Na]+	589.0442386	16.05500762	15.55500762	16.55500762	5	positive				/global/cfs/cdirs/metatlas/raw_data/jgi/20250321_JGI_KG_510479_Brassica_final-set2_EXP120B_HILICZ_USHXG01827/20250321_JGI_KG_510479_Brassica_final-set2_EXP120B_HILICZ_USHXG01827_POS_MS2_RefStd-12-10ugmL_UDP-Glucose_2_Rg70to1050-CE205060norm-10ugmL-S1_Run473.h5	HF_Aug2019	
udp-glucose	HSCJRCZFDFQWRP-JZMIEXBBSA-N	[M+NH4]+	584.0888436	16.05500762	15.55500762	16.55500762	5	positive				/global/cfs/cdirs/metatlas/raw_data/jgi/20250321_JGI_KG_510479_Brassica_final-set2_EXP120B_HILICZ_USHXG01827/20250321_JGI_KG_510479_Brassica_final-set2_EXP120B_HILICZ_USHXG01827_POS_MS2_RefStd-12-10ugmL_UDP-Glucose_2_Rg70to1050-CE205060norm-10ugmL-S1_Run473.h5	HF_Aug2019	
glucose-6-phosphate	VFRROHXSMXFLSN-SLPGGIOYSA-N	[M+H]+	261.0369946	16.07867427	15.57867427	16.57867427	5	positive				/global/cfs/cdirs/metatlas/raw_data/jgi/20250723_JGI_YZ_511297_AnabescPyrofur_pilot-std_EXP120B_HILICZ_USHXG02663/20250723_JGI_YZ_511297_AnabescPyrofur_pilot-std_EXP120B_HILICZ_USHXG02663_POS_MS2_RefStd-MixA-100_MixA-100_1_Rg70to1050-CE102040norm-100ugml-S1_Run140.h5	HF_Aug2019	
glucose-6-phosphate	VFRROHXSMXFLSN-SLPGGIOYSA-N	[M-H2O+H]+	243.0264296	16.11250173	15.61250173	16.61250173	5	positive				/global/cfs/cdirs/metatlas/raw_data/jgi/20250723_JGI_YZ_511297_AnabescPyrofur_pilot-std_EXP120B_HILICZ_USHXG02663/20250723_JGI_YZ_511297_AnabescPyrofur_pilot-std_EXP120B_HILICZ_USHXG02663_POS_MS2_RefStd-MixA-100_MixA-100_1_Rg70to1050-CE102040norm-100ugml-S1_Run140.h5	HF_Aug2019	
thiamine monophosphoric acid	HZSAJDVWZRBGIF-UHFFFAOYSA-O	[M]+	345.07809	16.11406133	15.36406133	16.86406133	20	positive	STANDARD ANNOTATION: 1. SOURCE: IROA03G03 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016, NIST, MONA 3. PEAK: broad 2 min split pk due to gradient issue, earlier RT has highest intensity 4. SPECTRUM: perfect msms, binning issue with nist; STANDARD ANNOTATION: 1. SOURCE: IROA03G03 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016, NIST, MONA 3. PEAK: broad 2 min split pk due to gradient issue, earlier RT has highest intensity 4. SPECTRUM: perfect msms, binning issue with nist				HF_Aug2019	
aspartic acid	CKLJMWTZIZZHCS-REOHCLBHSA-N	[M+H]+	134.04478	16.14058181	15.39058181	16.89058181	20	positive	STANDARD ANNOTATION: 1. SOURCE: IROA01F05 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016, NIST 3. PEAK: nice 4. SPECTRUM: MONA is decent match just has binning issue; STANDARD ANNOTATION: 1. SOURCE: IROA07A11 2. MZRT: m/z-rt manually verified 3. PEAK: split peak in void 4. SPECTRUM: none				HF_Aug2019	
nad	BAWFJGJZGIEFAR-NNYOXOHSSA-N	[M+H]+	664.1163978	16.15651588	15.65651588	16.65651588	5	positive				/global/cfs/cdirs/metatlas/raw_data/jgi/20250723_JGI_YZ_511297_AnabescPyrofur_pilot-std_EXP120B_HILICZ_USHXG02663/20250723_JGI_YZ_511297_AnabescPyrofur_pilot-std_EXP120B_HILICZ_USHXG02663_POS_MS2_RefStd-19_NAD-100ugml_1_Rg70to1050-CE102040norm-100ugml-S1_Run234.h5	HF_Aug2019	
fructose 6-phosphoric acid	BGWGXPAPYGQALX-VRPWFDPXSA-N	[M+Na]+	283.01894	16.16613211	15.41613211	16.91613211	20	positive	STANDARD ANNOTATION: 1. SOURCE: IROA03C07 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NIST 3. PEAK: nice but a little broad w/ tail 4. SPECTRUM: perfect match to nist; STANDARD ANNOTATION: 1. SOURCE: IROA03C07 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NIST 3. PEAK: nice but a little broad w/ tail 4. SPECTRUM: perfect match to nist				HF_Aug2019	
3-methylcrotonyl-coa	BXIPALATIYNHJN-TVCSPYKZSA-N	[M+H]+	850.16435	16.22855138	15.47855138	16.97855138	20	positive	STANDARD ANNOTATION: 1. SOURCE: IROA02F07 2. MZRT: m/z-rt manually verified 3. PEAK: low intensity 4. SPECTRUM: none; STANDARD ANNOTATION: 1. SOURCE: IROA02F07 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NIST 3. PEAK: weird dropout on tail 4. SPECTRUM: none				HF_Aug2019	
2'-deoxyguanosine 5'-monophosphoric acid	LTFMZDNNPPEQNG-KVQBGUIXSA-N	[M+H]+	348.07036	16.25277536	15.50277536	17.00277536	20	positive	STANDARD ANNOTATION: 1. SOURCE: IROA02H05 2. MZRT: m/z-rt manually verified 3. PEAK: low intensity 4. SPECTRUM: none; STANDARD ANNOTATION: 1. SOURCE: IROA02H05 2. MZRT: m/z-rt manually verified 3. PEAK: low intensity 4. SPECTRUM: none				HF_Aug2019	
alpha-glucose 1-phosphoric acid	HXXFSFRBOHSIMQ-VFUOTHLCSA-N	[M+Na]+	283.01894	16.25374527	15.50374527	17.00374527	20	positive	STANDARD ANNOTATION: 1. SOURCE: IROA04H02 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016, NIST 3. PEAK: nice but a little broad w/ tail 4. SPECTRUM: perfect msms; STANDARD ANNOTATION: 1. SOURCE: IROA04H02 2. MZRT: m/z-rt manually verified 3. PEAK: nice but a little broad w/ tail 4. SPECTRUM: perfect msms				HF_Aug2019	
guanosine 5'-monophosphoric acid	RQFCJASXJCIDSX-UUOKFMHZSA-N	[M+H]+	364.06528	16.2946207	15.5446207	17.0446207	20	positive	STANDARD ANNOTATION: 1. SOURCE: IROA03G07 2. MZRT: m/z-rt manually verified 3. PEAK: none 4. SPECTRUM: none; STANDARD ANNOTATION: 1. SOURCE: IROA03G07 2. MZRT: m/z-rt manually verified 3. PEAK: none 4. SPECTRUM: none				HF_Aug2019	
nad+	BAWFJGJZGIEFAR-NNYOXOHSSA-O	[M]+	664.1164	16.30610689	15.55610689	17.05610689	20	positive	STANDARD ANNOTATION: 1. SOURCE: IROA01A01 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016, NIST, MONA 3. PEAK: narrow, low intensity 4. SPECTRUM: none; STANDARD ANNOTATION: 1. SOURCE: IROA01A01 2. MZRT: m/z-rt manually verified 3. PEAK: low intensity 4. SPECTRUM: none				HF_Aug2019	
